URL,Version,Status,OIDs,Name,Title,Description,Used
https://kip.rkkp.dk/fhir/CodeSystem/EsophagealLokalization,0.1.8,active,,EsophagealLokalization,Lokalization esophagus cancer,"Lokalization esophagus cancer",
https://kip.rkkp.dk/fhir/CodeSystem/FISHVariables,0.1.8,active,,FISHVariables,FISH variables; test,"FISH variables; test",
https://kip.rkkp.dk/fhir/CodeSystem/Faggruppe,0.1.8,active,,Faggruppe,Faggruppe,"Faggruppe involveret i hændelser",
https://kip.rkkp.dk/fhir/CodeSystem/FisherGradingScale,0.1.8,active,,FisherGradingScale,Fisher grading scale,"Fisher grading scale; Link: https://radiopaedia.org/articles/fisher-scale",
https://kip.rkkp.dk/fhir/CodeSystem/FixationCruciateLigaments,0.1.8,active,,FixationCruciateLigaments,Fixation for cruciate ligaments (femur and tibia); types of screws,"Fixation for cruciate ligaments (femur and tibia), types of screws",
https://kip.rkkp.dk/fhir/CodeSystem/FollowUp,0.1.8,active,,FollowUp,Opfølgning - intervaller,"Opfølgningsperiode, dage, uger, måneder, år",
https://kip.rkkp.dk/fhir/CodeSystem/Frekvens,0.1.8,active,,Frekvens,Frekvens,"Frekvens for hvor ofte en given hændelse optræder",
https://kip.rkkp.dk/fhir/CodeSystem/FunctionGroupAlloplasty,0.1.8,active,,FunctionGroupAlloplasty,Function group (alloplasty),"Function group (alloplasty)",
https://kip.rkkp.dk/fhir/CodeSystem/FunctionTest,0.1.8,active,,FunctionTest,Function test,"Function test",
https://kip.rkkp.dk/fhir/CodeSystem/FunctionalScoreTypes,0.1.8,active,,FunctionalScoreTypes,FunctionalScoreTypes,"Anvendte typer ved måling af helbreds- eller funktionel score",
https://kip.rkkp.dk/fhir/CodeSystem/GenericValues,0.1.8,active,,GenericValues,Generic values,"Generic values for a multitude of questions. This is meant as an extension to several codesystems, where codes from below might appear.",
https://kip.rkkp.dk/fhir/CodeSystem/GenoplivStoppet,0.1.8,active,,GenoplivStoppet,Genoplivning indstillet - årsag,"Årsager til indstilling af genoplivningsforsøg",
https://kip.rkkp.dk/fhir/CodeSystem/Genoplivning,0.1.8,active,,Genoplivning,Genoplivning,"Aktivitet ifm genoplivning",
https://kip.rkkp.dk/fhir/CodeSystem/GraftCruciateLigaments,0.1.8,active,,GraftCruciateLigaments,Grafts for cruciate ligaments; types of grafts,"Grafts for cruciate ligaments, types of grafts",
https://kip.rkkp.dk/fhir/CodeSystem/GynUndersoegDUGA,0.1.8,active,,GynUndersoegDUGA,Gynækologisk undersøgelsesmetode (DUGA),"Gynækologisk undersøgelsesmetode (DUGA)",
https://kip.rkkp.dk/fhir/CodeSystem/HaemoglobinTransf4,0.1.8,active,,HaemoglobinTransf4,HGBTransfusion4,"Hæmoglobinværdi før blodtransfusion",
https://kip.rkkp.dk/fhir/CodeSystem/HaendelseIndtraeffer,0.1.8,active,,HaendelseIndtraeffer,Hændelse indtræffer,"I hvilken sammenhæng sker en given hændelse",
https://kip.rkkp.dk/fhir/CodeSystem/HarrisHipScoreDistanceWalked,0.1.8,active,,HarrisHipScoreDistanceWalked,Harris Hip Score (HHS) - Distance walked,"Harris Hip Score (HHS) - Distance walked. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.rkkp.dk/fhir/CodeSystem/HarrisHipScoreLimp,0.1.8,active,,HarrisHipScoreLimp,Harris Hip Score (HHS) - Limp,"Harris Hip Score (HHS) - Limp. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.rkkp.dk/fhir/CodeSystem/HarrisHipScorePain,0.1.8,active,,HarrisHipScorePain,Harris Hip Score (HHS) - Pain,"Harris Hip Score (HHS) - Pain. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.rkkp.dk/fhir/CodeSystem/HarrisHipScorePublicTransportation,0.1.8,active,,HarrisHipScorePublicTransportation,Harris Hip Score (HHS) - Public transportation,"Harris Hip Score (HHS) - Public transportation. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.rkkp.dk/fhir/CodeSystem/HarrisHipScoreShoesSocks,0.1.8,active,,HarrisHipScoreShoesSocks,Harris Hip Score (HHS) - Activities - shoes, socks,"Harris Hip Score (HHS) - Activities - shoes socks. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.rkkp.dk/fhir/CodeSystem/HarrisHipScoreSitting,0.1.8,active,,HarrisHipScoreSitting,Harris Hip Score (HHS) - Sitting,"Harris Hip Score (HHS) - Sitting. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.rkkp.dk/fhir/CodeSystem/HarrisHipScoreStairs,0.1.8,active,,HarrisHipScoreStairs,Harris Hip Score (HHS) - Stairs,"Harris Hip Score (HHS) - Stairs. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.rkkp.dk/fhir/CodeSystem/HarrisHipScoreSupport,0.1.8,active,,HarrisHipScoreSupport,Harris Hip Score (HHS) - Support,"Harris Hip Score (HHS) - Support. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.rkkp.dk/fhir/CodeSystem/HeartRhythm,0.1.8,active,,HeartRhythm,Hjerterytme,"Patientens hjerterytme",
https://kip.rkkp.dk/fhir/CodeSystem/HerniaSize,0.1.8,active,,HerniaSize,Hernia size,"Hernia size",
https://kip.rkkp.dk/fhir/CodeSystem/HipJointArthroplastyComponent,0.1.8,active,,HipJointArthroplastyComponent,Hip joint arthroplasty - components,"Hip joint arthroplasty - components",
https://kip.rkkp.dk/fhir/CodeSystem/HjerterytmeAnalyse,0.1.8,active,,HjerterytmeAnalyse,HjerterytmeAnalyse,"Analyse af hjerterytme",
https://kip.rkkp.dk/fhir/CodeSystem/HjertestopAarsag,0.1.8,active,,HjertestopAarsag,Hjertestop Årsag,"Årsag til hjertestop",
https://kip.rkkp.dk/fhir/CodeSystem/HousingType,0.1.8,active,,HousingType,Housing type,"Housing type",
https://kip.rkkp.dk/fhir/CodeSystem/HuntHessClassification,0.1.8,active,,HuntHessClassification,Hunt and Hess scale,"Hunt and Hess scale; Link: https://radiopaedia.org/articles/hunt-and-hess-grading-system",
https://kip.rkkp.dk/fhir/CodeSystem/ICHAction,0.1.8,active,,ICHAction,Action upon discovery of ICH,"Action upon discovery of ICH (Intracerebral haematoma)",
https://kip.rkkp.dk/fhir/CodeSystem/ICRSGradingSystem,0.1.8,active,,ICRSGradingSystem,ICRS grading system,"ICRS grading system; Link: https://www.researchgate.net/figure/The-International-Cartilage-Repair-Society-ICRS-Cartilage-Lesion-Classification-System_fig2_224847959",
https://kip.rkkp.dk/fhir/CodeSystem/IPSSRCytogeneticCategory,0.1.8,active,,IPSSRCytogeneticCategory,IPSS-R - Cytogenetic Category,"IPSS-R - Cytogenetic Category. Link: https://www.hematology.dk/index.php/vejledninger/udregnere/330-ipss-r",
https://kip.rkkp.dk/fhir/CodeSystem/IkkeBesvaret,0.1.8,active,,IkkeBesvaret,Ikke besvaret,"Årsager til ikke-besvaret spørgsmål",
https://kip.rkkp.dk/fhir/CodeSystem/ImplantComponents,0.1.8,active,,ImplantComponents,Implant components,"Implant components",
https://kip.rkkp.dk/fhir/CodeSystem/ImplantattypeDUGA,0.1.8,active,,ImplantattypeDUGA,Implantattype - Urogynækologi (DUGA),"Implantattype - Urogynækologi (DUGA)",
https://kip.rkkp.dk/fhir/CodeSystem/IncisionChoice,0.1.8,active,,IncisionChoice,Incision choice,"Incisionsvalg eller operativ adgang",
https://kip.rkkp.dk/fhir/CodeSystem/Intervals,0.1.8,active,,Intervals,Intervals,"Intervals. Generic intervals.",
https://kip.rkkp.dk/fhir/CodeSystem/IntervalsExact,0.1.8,active,,IntervalsExact,Intervaller eksakte værdier,"Intervaller med varierende eksakte værdier",
https://kip.rkkp.dk/fhir/CodeSystem/Interventionsforloeb,0.1.8,active,,Interventionsforloeb,Interventionsforløb,"Interventionsforløb",
https://kip.rkkp.dk/fhir/CodeSystem/Interventionsgruppe,0.1.8,active,,Interventionsgruppe,Interventionsgruppe,"Interventionsgruppe (DNSL)",
https://kip.rkkp.dk/fhir/CodeSystem/Intubation,0.1.8,active,,Intubation,Intubation,"Resultat af luftvejshåndtering vha. intubation",
https://kip.rkkp.dk/fhir/CodeSystem/IntubationRelaks,0.1.8,active,,IntubationRelaks,Relaksation til intubation,"Relaksation til intubation",
https://kip.rkkp.dk/fhir/CodeSystem/KellgrenLawrenceKlassifikation,0.1.8,active,,KellgrenLawrenceKlassifikation,Kellgren-Lawrence Klassifikation,"Kellgren-Lawrence Klassifikation",
https://kip.rkkp.dk/fhir/CodeSystem/KliniskeSymptomerDCCG,0.1.8,active,,KliniskeSymptomerDCCG,Kliniske symptomer (DCCG),"Kliniske symptomer (DCCG)",
https://kip.rkkp.dk/fhir/CodeSystem/KneeJointArthroplastyComponent,0.1.8,active,,KneeJointArthroplastyComponent,Knee joint arthroplasty - components,"Knee joint arthroplasty - components",
https://kip.rkkp.dk/fhir/CodeSystem/KneeLoosenessGrading,0.1.8,active,,KneeLoosenessGrading,Knee looseness grading,"Knee looseness grading",
https://kip.rkkp.dk/fhir/CodeSystem/KomponentLiner,0.1.8,active,,KomponentLiner,Liner komponent,"Liner komponenter med/uden post",
https://kip.rkkp.dk/fhir/CodeSystem/KorsbaandEjBevaret,0.1.8,active,,KorsbaandEjBevaret,Korsbånd ikke bevaret,"Korsbånd ikke bevaret efter operation",
https://kip.rkkp.dk/fhir/CodeSystem/LaryngoskopiDegree,0.1.8,active,,LaryngoskopiDegree,Laryngoskopi grad,"Bedst opnåede laryngoskopigrad ved  direkte laryngoskopi efter Cormack & Lehane",
https://kip.rkkp.dk/fhir/CodeSystem/LesionType,0.1.8,active,,LesionType,Lesion type,"Lesion type",
https://kip.rkkp.dk/fhir/CodeSystem/LifeStatus,0.1.8,active,,LifeStatus,Liv Status,"Patientens status ved udskrivelse",
https://kip.rkkp.dk/fhir/CodeSystem/MComponentType,0.1.8,active,,MComponentType,M component (Myeloma protein) type,"M component (Myeloma protein) type",
https://kip.rkkp.dk/fhir/CodeSystem/MDTNotFollowed,0.1.8,active,,MDTNotFollowed,Reasons for MDT-decision not followed,"Årsagen til hvorfor MDT-beslutning (Multidisciplinære Teamkonferencer) ikke er fuldt",
https://kip.rkkp.dk/fhir/CodeSystem/MTICIClassification,0.1.8,active,,MTICIClassification,Modified treatment in cerebral ischemia (mTICI) score,"Modified treatment in cerebral ischemia (mTICI) score; Link: https://radiopaedia.org/articles/modified-treatment-in-cerebral-ischaemia-mtici-score",
https://kip.rkkp.dk/fhir/CodeSystem/MaaleEnheder,0.1.8,active,,MaaleEnheder,Måleenheder,"Enheder til dokumentation af mængde, vægt, længde mm.",
https://kip.rkkp.dk/fhir/CodeSystem/Maengde,0.1.8,active,,Maengde,Mængde,"Angivelse af mængder",
https://kip.rkkp.dk/fhir/CodeSystem/MaritalStatus,0.1.8,active,,MaritalStatus,Marital status / Living with others,"Marital status / Living with others",
https://kip.rkkp.dk/fhir/CodeSystem/MeasurementDevices,0.1.8,active,,MeasurementDevices,Measurement devices,"Measurement devices",
https://kip.rkkp.dk/fhir/CodeSystem/MedicalFixationClosing,0.1.8,active,,MedicalFixationClosing,Medical fixation and closing,"Medical fixation and closing",
https://kip.rkkp.dk/fhir/CodeSystem/MedicalScanningTypes,0.1.8,active,,MedicalScanningTypes,Medical scanning types,"Medical scanning types",
https://kip.rkkp.dk/fhir/CodeSystem/MedicalTreatmentAdministrationType,0.1.8,active,,MedicalTreatmentAdministrationType,Medical treatment: Medication administration,"Medical treatment: Medication administration",
https://kip.rkkp.dk/fhir/CodeSystem/MedicalTreatmentDuration,0.1.8,active,,MedicalTreatmentDuration,Medical treatment duration,"Medical treatment duration",
https://kip.rkkp.dk/fhir/CodeSystem/MedicalTreatmentStartOf,0.1.8,active,,MedicalTreatmentStartOf,Medical treatment: when did the treatment begin,"Medical treatment: when did the treatment begin compared to operation/procedure",
https://kip.rkkp.dk/fhir/CodeSystem/MedicationName,0.1.8,active,,MedicationName,Medication name,"Medication name",
https://kip.rkkp.dk/fhir/CodeSystem/MedicinDANARREST,0.1.8,active,,MedicinDANARREST,Medicin givet ved hjertestop,"Mediciin givet ved behandling i DANARREST specialet",
https://kip.rkkp.dk/fhir/CodeSystem/Medicine,0.1.8,active,,Medicine,Medicine,"Medicine",
https://kip.rkkp.dk/fhir/CodeSystem/MentalDeclaration,0.1.8,active,,MentalDeclaration,Mental declaration,"Mental declaration",
https://kip.rkkp.dk/fhir/CodeSystem/MeshPlacement,0.1.8,active,,MeshPlacement,Mesh placement,"Mesh placement",
https://kip.rkkp.dk/fhir/CodeSystem/MeshTechnique,0.1.8,active,,MeshTechnique,Mesh technique,"Mesh technique",
https://kip.rkkp.dk/fhir/CodeSystem/MeshType,0.1.8,active,,MeshType,Mesh type,"Mesh type",
https://kip.rkkp.dk/fhir/CodeSystem/MolecularRemission,0.1.8,active,,MolecularRemission,Molecular remission (MR),"Molecular remission (MR)",
https://kip.rkkp.dk/fhir/CodeSystem/MorsDiagnosegrupper,0.1.8,active,,MorsDiagnosegrupper,Mors Diagnosegrupper (DNSL),"Mors Diagnosegrupper (DNSL)",
https://kip.rkkp.dk/fhir/CodeSystem/MorsDiagnosekoder,0.1.8,active,,MorsDiagnosekoder,Mors Diagnosekoder (DNSL),"Mors Diagnosekoder (DNSL)",
https://kip.rkkp.dk/fhir/CodeSystem/MuligVanskeligUmulig,0.1.8,active,,MuligVanskeligUmulig,Mulig-Vanskelig-Umulig,"Vurdering af behandling",
https://kip.rkkp.dk/fhir/CodeSystem/NIHSS10Dysarthria,0.1.8,active,,NIHSS10Dysarthria,The National Institute of Health Stroke Scale (NIHSS) - 10. Dysarthria,"The National Institute of Health Stroke Scale (NIHSS) - 10. Dysarthria; Link: https://www.ninds.nih.gov/stroke-scales-and-related-information",
https://kip.rkkp.dk/fhir/CodeSystem/NIHSS11ExtinctionInattention,0.1.8,active,,NIHSS11ExtinctionInattention,The National Institute of Health Stroke Scale (NIHSS) - 11. Extinction and Inattention (formerly Neglect),"The National Institute of Health Stroke Scale (NIHSS) - 11. Extinction and Inattention (formerly Neglect); Link: https://www.ninds.nih.gov/stroke-scales-and-related-information",
https://kip.rkkp.dk/fhir/CodeSystem/NIHSS1aLOC,0.1.8,active,,NIHSS1aLOC,The National Institute of Health Stroke Scale (NIHSS) - 1a. Level of Consciousness,"The National Institute of Health Stroke Scale (NIHSS) - 1a. Level of Consciousness; Link: https://www.ninds.nih.gov/stroke-scales-and-related-information",
https://kip.rkkp.dk/fhir/CodeSystem/NIHSS1bLOC,0.1.8,active,,NIHSS1bLOC,The National Institute of Health Stroke Scale (NIHSS) - 1b. Level of Consciousness: Questions,"The National Institute of Health Stroke Scale (NIHSS) - 1b. Level of Consciousness: Questions; Link: https://www.ninds.nih.gov/stroke-scales-and-related-information",
