URL,Version,Status,OIDs,Name,Title,Description,Used
https://kip.sundk.dk/fhir/CodeSystem/AktuelSygdomsforlob,0.0.9,active,,AktuelSygdomsforlob,Aktuel Sygdomsforløb,"Er patienten i det aktuelle sygdomsforløb","ValueSet/AktuelSygdomsforlob"
https://kip.sundk.dk/fhir/CodeSystem/Alchohol,0.0.9,active,,Alchohol,Alchohol,"Healthfactor alchohol","ValueSet/Alkohol0til10,ValueSet/Alkohol714,ValueSet/Alkohol021"
https://kip.sundk.dk/fhir/CodeSystem/AlchoholDrugs,0.0.9,active,,AlchoholDrugs,Alchohol or drugs,"Alchohol or drugs","ValueSet/PaavirkningPaagaaendeRETSPSYK,ValueSet/PaavirkningRETSPSYK"
https://kip.sundk.dk/fhir/CodeSystem/AlloplastyTypes,0.0.9,active,,AlloplastyTypes,Alloplasty operation types,"Alloplasty operation types","ValueSet/RevisionStatusDKR,ValueSet/HemialloplastikFemur,ValueSet/TidligereOperationHofte,ValueSet/AlloplastiktypeDKR"
https://kip.sundk.dk/fhir/CodeSystem/AnasthesiaService,0.0.9,active,,AnasthesiaService,Anæstesiydelse,"Anæstesiydelse","ValueSet/AnaestesiRegionalDHR,ValueSet/AnaestesiDUGA,ValueSet/AnaestesiLokalGenerel,ValueSet/AnasthesiaService,ValueSet/AnaestesiLokalGenerelSpinalEpidural,ValueSet/AnaestesiGenerelSpinalEpiduralLokalanalgesi,ValueSet/AnaestesiRegionalUniverselKombineret"
https://kip.sundk.dk/fhir/CodeSystem/AnasthesiaTypeGen,0.0.9,active,,AnasthesiaTypeGen,Anæstesi Type Generel,"Generel Anæstesiydelse - Tillæg","ValueSet/AnasthesiaTypeGen"
https://kip.sundk.dk/fhir/CodeSystem/AnastomosisLeak,0.0.9,active,,AnastomosisLeak,Anastomosis leak,"Anastomosis Leak","ValueSet/Anastomoselaekage"
https://kip.sundk.dk/fhir/CodeSystem/AnastomosisLeakConsequence,0.0.9,active,,AnastomosisLeakConsequence,Anastomosis leak consequence,"Anastomosis leak consequence","ValueSet/AnastomoselaekageKonsekvens"
https://kip.sundk.dk/fhir/CodeSystem/AnastomosisLeakGrading,0.0.9,active,,AnastomosisLeakGrading,Anastomosis leak grading,"Anastomosis leak grading","ValueSet/AnastomoseLaekageGraduering,ValueSet/AnastomoseLaekageGradingering"
https://kip.sundk.dk/fhir/CodeSystem/AnastomosisType,0.0.9,active,,AnastomosisType,Anastomosis type,"Anastomosis type","ValueSet/AnastomoseType2,ValueSet/AnastomoseType3,ValueSet/AnastomoseType1"
https://kip.sundk.dk/fhir/CodeSystem/AnatomicalLocations,0.0.9,active,,AnatomicalLocations,Anatomy locations, not specified in classifcations (SKS, etc.),"Anatomy locations, not specified in classifcations (SKS, etc.)","ValueSet/BrusklaesionPlaceringDKRR,ValueSet/AnatomiskLokation1,ValueSet/OperationerDKRR,ValueSet/LedbaandsrekonstruktionDKRR,ValueSet/AnatomiskLokation4,ValueSet/AnatomiskLokation2,ValueSet/LokationAneurismeSAH"
https://kip.sundk.dk/fhir/CodeSystem/AneurysmClosure,0.0.9,active,,AneurysmClosure,Aneurysm closure,"Aneurysm closure - Degree of closure","ValueSet/AnurismeAflukning"
https://kip.sundk.dk/fhir/CodeSystem/AneurysmSizeScale,0.0.9,active,,AneurysmSizeScale,Aneurysm size scale (SAH),"Aneurysm size scale (SAH)","ValueSet/AnurismeStoerrelseSAH"
https://kip.sundk.dk/fhir/CodeSystem/AnnArborStagingClassification,0.0.9,active,,AnnArborStagingClassification,Ann Arbor staging system,"Ann Arbor staging system; Link: https://radiopaedia.org/articles/ann-arbor-staging-system","ValueSet/AnnArborStagingClassification"
https://kip.sundk.dk/fhir/CodeSystem/ArtrosePlacering,0.0.9,active,,ArtrosePlacering,Placering af indikationsgivne artrose,"Placering af indikationsgivne artrose","ValueSet/ArtrosePlaceringDKR"
https://kip.sundk.dk/fhir/CodeSystem/AssessmentType,0.0.9,active,,AssessmentType,Assessment type,"Assessment type","ValueSet/UdredningDANDEM,ValueSet/UdredningKliniskGenetisk"
https://kip.sundk.dk/fhir/CodeSystem/AssistDevices,0.0.9,active,,AssistDevices,Assist devices,"Assist devices","ValueSet/AssistDevicesBallonStent"
https://kip.sundk.dk/fhir/CodeSystem/BANFF,0.0.9,active,,BANFF,Banff Classifikation,"Banff Classifikation","ValueSet/BanffClassifikation"
https://kip.sundk.dk/fhir/CodeSystem/BasicDisorder,0.0.9,active,,BasicDisorder,Basic disorder,"Basic disorder","ValueSet/ArtritisDSR,ValueSet/ArtrosefoelgeDSR,ValueSet/KomplikationerPeroperativeDKR,ValueSet/GrundlidelseDKR,ValueSet/CaputnekroseDSR,ValueSet/GrundlidelseDHR,ValueSet/GrundlidelseDSR"
https://kip.sundk.dk/fhir/CodeSystem/BehandlingAfbrudt,0.0.9,active,,BehandlingAfbrudt,Behandling afbrudt/ophørt,"Årsager til behandling eller forløb er afbrudt/ophørt","ValueSet/AarsagOphoerDNSL"
https://kip.sundk.dk/fhir/CodeSystem/BinetStagingSystem,0.0.9,active,,BinetStagingSystem,Binet staging system for Chroniz Lymphocytic Leukemia,"Stages chronic lymphocytic leukemia, similar to Rai Staging System. *Nodal areas: cervical, axillary, inguinal (one side or both), spleen, and liver. Link: https://www.mdcalc.com/calc/10053/binet-staging-system-chronic-lymphocytic-leukemia-cll","ValueSet/BinetStagingSystem"
https://kip.sundk.dk/fhir/CodeSystem/BiobankSamples,0.0.9,active,,BiobankSamples,Danish National Biobank - Samples/materials,"Danish National Biobank - Samples/materials","ValueSet/BiobankSamples"
https://kip.sundk.dk/fhir/CodeSystem/Birthplace,0.0.9,active,,Birthplace,Birthplace,"Birthplace","ValueSet/FoedselsstedRETSPSYK,ValueSet/OperationDanmarkUdlandetDHR"
https://kip.sundk.dk/fhir/CodeSystem/BleedingStroke,0.0.9,active,,BleedingStroke,Bleeding - Stroke,"Bleeding - Stroke","ValueSet/LokalBloedningDAP,ValueSet/AndenBloedningDAP"
https://kip.sundk.dk/fhir/CodeSystem/BlockTypes,0.0.9,active,,BlockTypes,Typer af blokader,"Blokader - Central, Underekstremitet, Overekstremitet","ValueSet/NerveBlockTypeLower,ValueSet/NerveBlockTypeUpper,ValueSet/CentralBlockType,ValueSet/NerveBlockTypeOther"
https://kip.sundk.dk/fhir/CodeSystem/BloodThinnersTreatment,0.0.9,active,,BloodThinnersTreatment,Current treatment (if any) of medical blood thinners,"Current treatment (if any) of medical blood thinners","ValueSet/BlodfortyndendeMedicin"
https://kip.sundk.dk/fhir/CodeSystem/BoneLossAcetabulumFemurClassification,0.0.9,active,,BoneLossAcetabulumFemurClassification,Bone loss - Acetabulum Femur Classification,"Walch classification; Link: https://radiopaedia.org/articles/walch-classification-of-glenoid-morphology-1","ValueSet/AcetabulumKnogletabKlassifikationDHR,ValueSet/FemurKnogletabKlassifikationDHR"
https://kip.sundk.dk/fhir/CodeSystem/BulkingMaterialeDUGA,0.0.9,active,,BulkingMaterialeDUGA,Bulking materiale - Urogynækologi (DUGA),"Bulking materiale - Urogynækologi (DUGA)","ValueSet/BulkingMaterialeDUGA"
https://kip.sundk.dk/fhir/CodeSystem/CALRGeneType,0.0.9,active,,CALRGeneType,CALR gene type,"CALR gene type","ValueSet/CALRvariant"
https://kip.sundk.dk/fhir/CodeSystem/CalciumType,0.0.9,active,,CalciumType,Calcium type,"Calcium type","ValueSet/MaalingCalcium"
https://kip.sundk.dk/fhir/CodeSystem/CancerInvestigation,0.0.9,active,,CancerInvestigation,Cancer investigation,"Udredning for cancerpatienter for cancerpatienter.","ValueSet/CancerUdredning"
https://kip.sundk.dk/fhir/CodeSystem/CauseOfDeath,0.0.9,active,,CauseOfDeath,Cause of death,"Cause of death","ValueSet/DoedsaarsagLYFO,ValueSet/DoedsaarsagDAMYDA,ValueSet/DoedsaarsagALD,ValueSet/DoedsaarsagCLL"
https://kip.sundk.dk/fhir/CodeSystem/CementType,0.0.9,active,,CementType,Cement type,"Cement type","ValueSet/CementFemurTibiaPatellaDKR,ValueSet/CementHofteDHR,ValueSet/CementDKR"
https://kip.sundk.dk/fhir/CodeSystem/CentralBlock,0.0.9,active,,CentralBlock,Central blokade,"Tidspunkt for central blokade","ValueSet/CentralBlock"
https://kip.sundk.dk/fhir/CodeSystem/ChemotherapyRegimen,0.0.9,active,,ChemotherapyRegimen,Chemotherapy regimen,"Chemotherapy regimen","ValueSet/Kemoterapiregime"
https://kip.sundk.dk/fhir/CodeSystem/ChromosomPair,0.0.9,active,,ChromosomPair,Chromosom pair,"Chromosom pair","ValueSet/ChromosomPairs"
https://kip.sundk.dk/fhir/CodeSystem/ClinicalProtocolCodes,0.0.9,active,,ClinicalProtocolCodes,Clinical protocol; name,"Clinical protocol; name","ValueSet/ClinicalProtocolCodes,ValueSet/ClinicalProtocolCodes1"
https://kip.sundk.dk/fhir/CodeSystem/ClinicalProtocolNotParticipated,0.0.9,active,,ClinicalProtocolNotParticipated,Clinical protocol - patient did not participated; cause,"Clinical protocol -  patient did not participated; cause","ValueSet/ClinicalProtocolNotParticipated"
https://kip.sundk.dk/fhir/CodeSystem/CognitiveFunctionFinding,0.0.9,active,,CognitiveFunctionFinding,Cognitive function finding,"Cognitive function finding / SNOMED-CT: 373930000","ValueSet/KognitivPaavirkningDANDEM"
https://kip.sundk.dk/fhir/CodeSystem/CognitiveTest,0.0.9,active,,CognitiveTest,Cognitive test,"Cognitive test","ValueSet/KognitivTestDANDEM"
https://kip.sundk.dk/fhir/CodeSystem/Competence,0.0.9,active,,Competence,Fagligt niveau,"Udførende personales faglighed","ValueSet/Competence"
https://kip.sundk.dk/fhir/CodeSystem/Complications,0.0.9,active,,Complications,Complications,"Complications - several procedures","ValueSet/TreatmentResponseALD,ValueSet/TreatmentResponseEvaluationCLL,ValueSet/HeartAttackTypes,ValueSet/DoedsaarsagSAH,ValueSet/KomplikationerPeroperativeDKR,ValueSet/ComplicationsManifestation,ValueSet/HeartFailure,ValueSet/KomplikationerBehandlingDEGC,ValueSet/KomplikationerDKRR,ValueSet/BehandlingsResponsEvalueringLYFO,ValueSet/DoedsaarsagALD,ValueSet/ComplicationPO,ValueSet/KomplikationerKirurgiskSAH,ValueSet/KomplikationerVaskulaerDMPN,ValueSet/OperationssaarInfektionKAR,ValueSet/HeartAttackSTEMIPosition,ValueSet/PostoperativeKomplikationerDCCG,ValueSet/TreatmentResponseDAMYDA,ValueSet/DoedsaarsagDAMYDA,ValueSet/OperationssaarKomplikationerKAR,ValueSet/KomplikationerEndovaskulaerSAH,ValueSet/ComplicationsManifestation202412,ValueSet/ComplicationAN"
https://kip.sundk.dk/fhir/CodeSystem/ConferenceParticipants,0.0.9,active,,ConferenceParticipants,Conference Participants,"Deltagende faggrupper","ValueSet/KonferenceDPD"
https://kip.sundk.dk/fhir/CodeSystem/ContactPatient,0.0.9,active,,ContactPatient,Kontakt til patient,"Kontakttype til patient - Undersøgelse, interview, mv.","ValueSet/KontaktPatient,ValueSet/ObservationPatient"
https://kip.sundk.dk/fhir/CodeSystem/ContactPlace,0.0.9,active,,ContactPlace,Contact; Place of contact,"Contact; Place of contact","ValueSet/KontaktSted"
https://kip.sundk.dk/fhir/CodeSystem/ContaminationDegree,0.0.9,active,,ContaminationDegree,Contamination degree,"Contamination degree","ValueSet/Kontamineringsgrad"
https://kip.sundk.dk/fhir/CodeSystem/CoronaryArteryGraph,0.0.9,active,,CoronaryArteryGraph,KAG risk assesment,"Should the patient get a KAG","ValueSet/CoronaryArteryGraph"
https://kip.sundk.dk/fhir/CodeSystem/Cyclus,0.0.9,active,,Cyclus,Cyclus,"Cyclus længde","ValueSet/Cyclus,ValueSet/VarighedPostOPTrombDKR,ValueSet/VarighedPostOPTrombDKRVitKanta,ValueSet/VarighedDKR,ValueSet/VarighedPostOPTrombDKRNOAK,ValueSet/DialyseOpstartDNSL"
https://kip.sundk.dk/fhir/CodeSystem/CytogeneticChanges,0.0.9,active,,CytogeneticChanges,Cytogenetic changes,"Cytogenetic changes","ValueSet/CytogeneticChanges"
https://kip.sundk.dk/fhir/CodeSystem/CytogeneticExamination,0.0.9,active,,CytogeneticExamination,Cytogenetic examination,"Examination; cytogenetic examination","ValueSet/CytogeneticResult,ValueSet/CytogeneticResult202410,ValueSet/CytogeneticExamination"
https://kip.sundk.dk/fhir/CodeSystem/DHDeksklusionskriterie,0.0.9,active,,DHDeksklusionskriterie,DHD eksklusionskriterier,"Patienten skal ikke indberettes til DHD, fordi patienten opfylder et af følgende eksklusionskriterier.","ValueSet/DHDeksklusionskriterie"
https://kip.sundk.dk/fhir/CodeSystem/DSAFindingsLocation,0.0.9,active,,DSAFindingsLocation,Findings with digital subtraction angiography (DSA); location of clot,"Findings with digital subtraction angiography (DSA); location of clot","ValueSet/DSAFundLokation"
https://kip.sundk.dk/fhir/CodeSystem/DatabasesKIP,0.0.9,active,,DatabasesKIP,Databaser - KIP,"Databaser i KIP","ValueSet/DatabasesHAEMA"
https://kip.sundk.dk/fhir/CodeSystem/DeathPlace,0.0.9,active,,DeathPlace,Place of death,"Place of death","ValueSet/DoedLokation"
https://kip.sundk.dk/fhir/CodeSystem/DefibrilleringAnalyse,0.0.9,active,,DefibrilleringAnalyse,Defibrillering_Analyse,"Metode til analyse/defibrillering af hjerterytme","ValueSet/RytmeAnalyseMetode,ValueSet/RytmeDefibrilleringMetode"
https://kip.sundk.dk/fhir/CodeSystem/DetectionMethods,0.0.9,active,,DetectionMethods,Detection methods,"Detection methods (vasospasms etc.)","ValueSet/Splenomegali,ValueSet/DetectionMethodCR,ValueSet/VasospasmerPaavisning"
https://kip.sundk.dk/fhir/CodeSystem/Dialyseadgang,0.0.9,active,,Dialyseadgang,Dialyseadgang,"Dialyseadgang","ValueSet/DialyseadgangDNSL"
https://kip.sundk.dk/fhir/CodeSystem/DiseaseLocalization,0.0.9,active,,DiseaseLocalization,Disease localization,"Disease localization","ValueSet/LokationLymphomas"
https://kip.sundk.dk/fhir/CodeSystem/DiseasePhase,0.0.9,active,,DiseasePhase,Disease phase,"Disease phase","ValueSet/ProgressionCML,ValueSet/Sygdomsfase"
https://kip.sundk.dk/fhir/CodeSystem/DiseasesUnspecified,0.0.9,active,,DiseasesUnspecified,Diseases - Unspecified without a code,"Diseases - Unspecified without a code","ValueSet/RisikofaktorerDMPN,ValueSet/SygdomMedicinskBehandletDHDB,ValueSet/DiagnoseDANDEM,ValueSet/RegistreringEksklusionHAEMA,ValueSet/DiagnoseDMPN,ValueSet/PlasmaDiagnose,ValueSet/LocationExtranodalMale,ValueSet/DiagnosegruppeHAEMA,ValueSet/LocationPriSecNodalMale,ValueSet/VentralHernieCicatriceTypeDHDB,ValueSet/BehandlingsindikationKAR,ValueSet/VentralHernieTypeDHDB,ValueSet/HematologicalDiseases,ValueSet/PatobankSNOMEDDiagnoserLYFO,ValueSet/LocationExtranodalFemale,ValueSet/PlasmaDiagnose202412,ValueSet/CytogeneticRiskGrimwade2010,ValueSet/LocationPriSecNodalFemale,ValueSet/DiagnoseDMPNopfoelgning,ValueSet/Cytopeni,ValueSet/PatobankSNOMEDDMPNDiagnose,ValueSet/StomiTypeDHDB"
https://kip.sundk.dk/fhir/CodeSystem/Dosis,0.0.9,active,,Dosis,Dosis,"Dosis i givne mængder","ValueSet/DosisAKbehDKR"
https://kip.sundk.dk/fhir/CodeSystem/EDTACodes,0.0.9,active,,EDTACodes,EDTA koder (DNSL),"EDTA koder (DNSL)","ValueSet/EDTAHaemodialyseDNSL,ValueSet/EDTATransplantationDNSL,ValueSet/EDTAPeritonedialyseDNSL"
https://kip.sundk.dk/fhir/CodeSystem/EHSIncisionalHerniaClassification,0.0.9,active,,EHSIncisionalHerniaClassification,EHS - Incisional hernia classification,"EHS (European Hernia Society) - Incisional hernia classification; Link: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2719726/","ValueSet/EHSVentralHernieSamlet,ValueSet/EHSVentralHernieMidtlinie,ValueSet/EHSVentralHernieLateral"
https://kip.sundk.dk/fhir/CodeSystem/EHSIncisionalHerniaClassificationType,0.0.9,active,,EHSIncisionalHerniaClassificationType,EHS - Incisional hernia classification type,"EHS (European Hernia Society) - Incisional hernia classification type","ValueSet/EHSVentralHernieType"
https://kip.sundk.dk/fhir/CodeSystem/EORTCQLQC1514,0.0.9,active,,EORTCQLQC1514,EORTC QLQ-C15-PAL 1-4,"EORTC Palliativ spørgeskema (1-15) grad 1-4. Se https://www.eortc.org/research_field/quality-of-life/","ValueSet/Skala,ValueSet/EORTC24DPD,ValueSet/EORTC14DPD"
https://kip.sundk.dk/fhir/CodeSystem/EORTCQLQC1517,0.0.9,active,,EORTCQLQC1517,EORTC QLQ-C15-PAL G1-7,"EORTC Palliativ spørgeskema (1-15) grad 1-7. Se https://www.eortc.org/research_field/quality-of-life/","ValueSet/EORTC17DUGA,ValueSet/EORTC17DPD"
https://kip.sundk.dk/fhir/CodeSystem/EconomicSupport,0.0.9,active,,EconomicSupport,Economic support,"Economic support","ValueSet/ForsoergelsesgrundlagRETSPSYK"
https://kip.sundk.dk/fhir/CodeSystem/EdemaStroke,0.0.9,active,,EdemaStroke,Edema (brain) - Stroke,"Edema (brain) - Stroke","ValueSet/HjerneoedemDAP"
https://kip.sundk.dk/fhir/CodeSystem/EducationType,0.0.9,active,,EducationType,Education Type,"Education Type","ValueSet/Undervisning"
https://kip.sundk.dk/fhir/CodeSystem/EndoscopicAppearance,0.0.9,active,,EndoscopicAppearance,Endoscopic appearance,"Endoscopic appearance","ValueSet/EndoskopiskUdseende"
https://kip.sundk.dk/fhir/CodeSystem/EsophagealLokalization,0.0.9,active,,EsophagealLokalization,Lokalization esophagus cancer,"Lokalization esophagus cancer","ValueSet/LokalisationEsophagusDEGC"
https://kip.sundk.dk/fhir/CodeSystem/FISHVariables,0.0.9,active,,FISHVariables,FISH variables; test,"FISH variables; test","ValueSet/FISHProcedure,ValueSet/FISHSamples,ValueSet/FISHResult"
https://kip.sundk.dk/fhir/CodeSystem/Faggruppe,0.0.9,active,,Faggruppe,Faggruppe,"Faggruppe involveret i hændelser","ValueSet/Faggruppe"
https://kip.sundk.dk/fhir/CodeSystem/FisherGradingScale,0.0.9,active,,FisherGradingScale,Fisher grading scale,"Fisher grading scale; Link: https://radiopaedia.org/articles/fisher-scale","ValueSet/FisherGrad"
https://kip.sundk.dk/fhir/CodeSystem/FixationCruciateLigaments,0.0.9,active,,FixationCruciateLigaments,Fixation for cruciate ligaments (femur and tibia); types of screws,"Fixation for cruciate ligaments (femur and tibia), types of screws","ValueSet/FiksationFemurDKRR,ValueSet/FiksationTibiaDKRR"
https://kip.sundk.dk/fhir/CodeSystem/FollowUp,0.0.9,active,,FollowUp,Opfølgning - intervaller,"Opfølgningsperiode, dage, uger, måneder, år","ValueSet/FollowUp25Y,ValueSet/Hyppighed"
https://kip.sundk.dk/fhir/CodeSystem/Frekvens,0.0.9,active,,Frekvens,Frekvens,"Frekvens for hvor ofte en given hændelse optræder","ValueSet/FrekvensLaekDUGA,ValueSet/FrekvensNedsynkningDUGA"
https://kip.sundk.dk/fhir/CodeSystem/FunctionGroupAlloplasty,0.0.9,active,,FunctionGroupAlloplasty,Function group (alloplasty),"Function group (alloplasty)","ValueSet/FunktionsgruppeDHR,ValueSet/FunktionsgruppeDKR"
https://kip.sundk.dk/fhir/CodeSystem/FunctionTest,0.0.9,active,,FunctionTest,Function test,"Function test","ValueSet/FunktionTestADLDANDEM"
https://kip.sundk.dk/fhir/CodeSystem/FunctionalScoreTypes,0.0.9,active,,FunctionalScoreTypes,FunctionalScoreTypes,"Anvendte typer ved måling af helbreds- eller funktionel score","ValueSet/ScoreTyperHOFTER"
