URL,Version,Status,OIDs,Name,Title,Description,Used
https://kip.sundk.dk/fhir/CodeSystem/DiseasesUnspecified,0.0.9,active,,DiseasesUnspecified,Diseases - Unspecified without a code,"Diseases - Unspecified without a code",
https://kip.sundk.dk/fhir/CodeSystem/Dosis,0.0.9,active,,Dosis,Dosis,"Dosis i givne mængder",
https://kip.sundk.dk/fhir/CodeSystem/EDTACodes,0.0.9,active,,EDTACodes,EDTA koder (DNSL),"EDTA koder (DNSL)",
https://kip.sundk.dk/fhir/CodeSystem/EHSIncisionalHerniaClassification,0.0.9,active,,EHSIncisionalHerniaClassification,EHS - Incisional hernia classification,"EHS (European Hernia Society) - Incisional hernia classification; Link: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2719726/",
https://kip.sundk.dk/fhir/CodeSystem/EHSIncisionalHerniaClassificationType,0.0.9,active,,EHSIncisionalHerniaClassificationType,EHS - Incisional hernia classification type,"EHS (European Hernia Society) - Incisional hernia classification type",
https://kip.sundk.dk/fhir/CodeSystem/EORTCQLQC1514,0.0.9,active,,EORTCQLQC1514,EORTC QLQ-C15-PAL 1-4,"EORTC Palliativ spørgeskema (1-15) grad 1-4. Se https://www.eortc.org/research_field/quality-of-life/",
https://kip.sundk.dk/fhir/CodeSystem/EORTCQLQC1517,0.0.9,active,,EORTCQLQC1517,EORTC QLQ-C15-PAL G1-7,"EORTC Palliativ spørgeskema (1-15) grad 1-7. Se https://www.eortc.org/research_field/quality-of-life/",
https://kip.sundk.dk/fhir/CodeSystem/EconomicSupport,0.0.9,active,,EconomicSupport,Economic support,"Economic support",
https://kip.sundk.dk/fhir/CodeSystem/EdemaStroke,0.0.9,active,,EdemaStroke,Edema (brain) - Stroke,"Edema (brain) - Stroke",
https://kip.sundk.dk/fhir/CodeSystem/EducationType,0.0.9,active,,EducationType,Education Type,"Education Type",
https://kip.sundk.dk/fhir/CodeSystem/EndoscopicAppearance,0.0.9,active,,EndoscopicAppearance,Endoscopic appearance,"Endoscopic appearance",
https://kip.sundk.dk/fhir/CodeSystem/EsophagealLokalization,0.0.9,active,,EsophagealLokalization,Lokalization esophagus cancer,"Lokalization esophagus cancer",
https://kip.sundk.dk/fhir/CodeSystem/FISHVariables,0.0.9,active,,FISHVariables,FISH variables; test,"FISH variables; test",
https://kip.sundk.dk/fhir/CodeSystem/Faggruppe,0.0.9,active,,Faggruppe,Faggruppe,"Faggruppe involveret i hændelser",
https://kip.sundk.dk/fhir/CodeSystem/FisherGradingScale,0.0.9,active,,FisherGradingScale,Fisher grading scale,"Fisher grading scale; Link: https://radiopaedia.org/articles/fisher-scale",
https://kip.sundk.dk/fhir/CodeSystem/FixationCruciateLigaments,0.0.9,active,,FixationCruciateLigaments,Fixation for cruciate ligaments (femur and tibia); types of screws,"Fixation for cruciate ligaments (femur and tibia), types of screws",
https://kip.sundk.dk/fhir/CodeSystem/FollowUp,0.0.9,active,,FollowUp,Opfølgning - intervaller,"Opfølgningsperiode, dage, uger, måneder, år",
https://kip.sundk.dk/fhir/CodeSystem/Frekvens,0.0.9,active,,Frekvens,Frekvens,"Frekvens for hvor ofte en given hændelse optræder",
https://kip.sundk.dk/fhir/CodeSystem/FunctionGroupAlloplasty,0.0.9,active,,FunctionGroupAlloplasty,Function group (alloplasty),"Function group (alloplasty)",
https://kip.sundk.dk/fhir/CodeSystem/FunctionTest,0.0.9,active,,FunctionTest,Function test,"Function test",
https://kip.sundk.dk/fhir/CodeSystem/FunctionalScoreTypes,0.0.9,active,,FunctionalScoreTypes,FunctionalScoreTypes,"Anvendte typer ved måling af helbreds- eller funktionel score",
https://kip.sundk.dk/fhir/CodeSystem/GenericValues,0.0.9,active,,GenericValues,Generic values,"Generic values for a multitude of questions. This is meant as an extension to several codesystems, where codes from below might appear.",
https://kip.sundk.dk/fhir/CodeSystem/GenoplivStoppet,0.0.9,active,,GenoplivStoppet,Genoplivning indstillet - årsag,"Årsager til indstilling af genoplivningsforsøg",
https://kip.sundk.dk/fhir/CodeSystem/Genoplivning,0.0.9,active,,Genoplivning,Genoplivning,"Aktivitet ifm genoplivning",
https://kip.sundk.dk/fhir/CodeSystem/GraftCruciateLigaments,0.0.9,active,,GraftCruciateLigaments,Grafts for cruciate ligaments; types of grafts,"Grafts for cruciate ligaments, types of grafts",
https://kip.sundk.dk/fhir/CodeSystem/GynUndersoegDUGA,0.0.9,active,,GynUndersoegDUGA,Gynækologisk undersøgelsesmetode (DUGA),"Gynækologisk undersøgelsesmetode (DUGA)",
https://kip.sundk.dk/fhir/CodeSystem/HaemoglobinTransf4,0.0.9,active,,HaemoglobinTransf4,HGBTransfusion4,"Hæmoglobinværdi før blodtransfusion",
https://kip.sundk.dk/fhir/CodeSystem/HaendelseIndtraeffer,0.0.9,active,,HaendelseIndtraeffer,Hændelse indtræffer,"I hvilken sammenhæng sker en given hændelse",
https://kip.sundk.dk/fhir/CodeSystem/HarrisHipScoreDistanceWalked,0.0.9,active,,HarrisHipScoreDistanceWalked,Harris Hip Score (HHS) - Distance walked,"Harris Hip Score (HHS) - Distance walked. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.sundk.dk/fhir/CodeSystem/HarrisHipScoreLimp,0.0.9,active,,HarrisHipScoreLimp,Harris Hip Score (HHS) - Limp,"Harris Hip Score (HHS) - Limp. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.sundk.dk/fhir/CodeSystem/HarrisHipScorePain,0.0.9,active,,HarrisHipScorePain,Harris Hip Score (HHS) - Pain,"Harris Hip Score (HHS) - Pain. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.sundk.dk/fhir/CodeSystem/HarrisHipScorePublicTransportation,0.0.9,active,,HarrisHipScorePublicTransportation,Harris Hip Score (HHS) - Public transportation,"Harris Hip Score (HHS) - Public transportation. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.sundk.dk/fhir/CodeSystem/HarrisHipScoreShoesSocks,0.0.9,active,,HarrisHipScoreShoesSocks,Harris Hip Score (HHS) - Activities - shoes, socks,"Harris Hip Score (HHS) - Activities - shoes socks. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.sundk.dk/fhir/CodeSystem/HarrisHipScoreSitting,0.0.9,active,,HarrisHipScoreSitting,Harris Hip Score (HHS) - Sitting,"Harris Hip Score (HHS) - Sitting. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.sundk.dk/fhir/CodeSystem/HarrisHipScoreStairs,0.0.9,active,,HarrisHipScoreStairs,Harris Hip Score (HHS) - Stairs,"Harris Hip Score (HHS) - Stairs. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.sundk.dk/fhir/CodeSystem/HarrisHipScoreSupport,0.0.9,active,,HarrisHipScoreSupport,Harris Hip Score (HHS) - Support,"Harris Hip Score (HHS) - Support. Link: https://www.orthopaedicscore.com/scorepages/harris_hip_score.html",
https://kip.sundk.dk/fhir/CodeSystem/HeartRhythm,0.0.9,active,,HeartRhythm,Hjerterytme,"Patientens hjerterytme",
https://kip.sundk.dk/fhir/CodeSystem/HerniaSize,0.0.9,active,,HerniaSize,Hernia size,"Hernia size",
https://kip.sundk.dk/fhir/CodeSystem/HipJointArthroplastyComponent,0.0.9,active,,HipJointArthroplastyComponent,Hip joint arthroplasty - components,"Hip joint arthroplasty - components",
https://kip.sundk.dk/fhir/CodeSystem/HjerterytmeAnalyse,0.0.9,active,,HjerterytmeAnalyse,HjerterytmeAnalyse,"Analyse af hjerterytme",
https://kip.sundk.dk/fhir/CodeSystem/HjertestopAarsag,0.0.9,active,,HjertestopAarsag,Hjertestop Årsag,"Årsag til hjertestop",
https://kip.sundk.dk/fhir/CodeSystem/HousingType,0.0.9,active,,HousingType,Housing type,"Housing type",
https://kip.sundk.dk/fhir/CodeSystem/HuntHessClassification,0.0.9,active,,HuntHessClassification,Hunt and Hess scale,"Hunt and Hess scale; Link: https://radiopaedia.org/articles/hunt-and-hess-grading-system",
https://kip.sundk.dk/fhir/CodeSystem/ICHAction,0.0.9,active,,ICHAction,Action upon discovery of ICH,"Action upon discovery of ICH (Intracerebral haematoma)",
https://kip.sundk.dk/fhir/CodeSystem/ICRSGradingSystem,0.0.9,active,,ICRSGradingSystem,ICRS grading system,"ICRS grading system; Link: https://www.researchgate.net/figure/The-International-Cartilage-Repair-Society-ICRS-Cartilage-Lesion-Classification-System_fig2_224847959",
https://kip.sundk.dk/fhir/CodeSystem/IPSSRCytogeneticCategory,0.0.9,active,,IPSSRCytogeneticCategory,IPSS-R - Cytogenetic Category,"IPSS-R - Cytogenetic Category. Link: https://www.hematology.dk/index.php/vejledninger/udregnere/330-ipss-r",
https://kip.sundk.dk/fhir/CodeSystem/IkkeBesvaret,0.0.9,active,,IkkeBesvaret,Ikke besvaret,"Årsager til ikke-besvaret spørgsmål",
https://kip.sundk.dk/fhir/CodeSystem/ImplantComponents,0.0.9,active,,ImplantComponents,Implant components,"Implant components",
https://kip.sundk.dk/fhir/CodeSystem/ImplantattypeDUGA,0.0.9,active,,ImplantattypeDUGA,Implantattype - Urogynækologi (DUGA),"Implantattype - Urogynækologi (DUGA)",
https://kip.sundk.dk/fhir/CodeSystem/IncisionChoice,0.0.9,active,,IncisionChoice,Incision choice,"Incisionsvalg eller operativ adgang",
https://kip.sundk.dk/fhir/CodeSystem/Intervals,0.0.9,active,,Intervals,Intervals,"Intervals. Generic intervals.",
https://kip.sundk.dk/fhir/CodeSystem/IntervalsExact,0.0.9,active,,IntervalsExact,Intervaller eksakte værdier,"Intervaller med varierende eksakte værdier",
https://kip.sundk.dk/fhir/CodeSystem/Interventionsforloeb,0.0.9,active,,Interventionsforloeb,Interventionsforløb,"Interventionsforløb",
https://kip.sundk.dk/fhir/CodeSystem/Interventionsgruppe,0.0.9,active,,Interventionsgruppe,Interventionsgruppe,"Interventionsgruppe (DNSL)",
https://kip.sundk.dk/fhir/CodeSystem/Intubation,0.0.9,active,,Intubation,Intubation,"Resultat af luftvejshåndtering vha. intubation",
https://kip.sundk.dk/fhir/CodeSystem/IntubationRelaks,0.0.9,active,,IntubationRelaks,Relaksation til intubation,"Relaksation til intubation",
https://kip.sundk.dk/fhir/CodeSystem/KellgrenLawrenceKlassifikation,0.0.9,active,,KellgrenLawrenceKlassifikation,Kellgren-Lawrence Klassifikation,"Kellgren-Lawrence Klassifikation",
https://kip.sundk.dk/fhir/CodeSystem/KliniskeSymptomerDCCG,0.0.9,active,,KliniskeSymptomerDCCG,Kliniske symptomer (DCCG),"Kliniske symptomer (DCCG)",
https://kip.sundk.dk/fhir/CodeSystem/KneeJointArthroplastyComponent,0.0.9,active,,KneeJointArthroplastyComponent,Knee joint arthroplasty - components,"Knee joint arthroplasty - components",
https://kip.sundk.dk/fhir/CodeSystem/KneeLoosenessGrading,0.0.9,active,,KneeLoosenessGrading,Knee looseness grading,"Knee looseness grading",
https://kip.sundk.dk/fhir/CodeSystem/KomponentLiner,0.0.9,active,,KomponentLiner,Liner komponent,"Liner komponenter med/uden post",
https://kip.sundk.dk/fhir/CodeSystem/KorsbaandEjBevaret,0.0.9,active,,KorsbaandEjBevaret,Korsbånd ikke bevaret,"Korsbånd ikke bevaret efter operation",
https://kip.sundk.dk/fhir/CodeSystem/LaryngoskopiDegree,0.0.9,active,,LaryngoskopiDegree,Laryngoskopi grad,"Bedst opnåede laryngoskopigrad ved  direkte laryngoskopi efter Cormack & Lehane",
https://kip.sundk.dk/fhir/CodeSystem/LesionType,0.0.9,active,,LesionType,Lesion type,"Lesion type",
https://kip.sundk.dk/fhir/CodeSystem/LifeStatus,0.0.9,active,,LifeStatus,Liv Status,"Patientens status ved udskrivelse",
https://kip.sundk.dk/fhir/CodeSystem/MComponentType,0.0.9,active,,MComponentType,M component (Myeloma protein) type,"M component (Myeloma protein) type",
https://kip.sundk.dk/fhir/CodeSystem/MDTNotFollowed,0.0.9,active,,MDTNotFollowed,Reasons for MDT-decision not followed,"Årsagen til hvorfor MDT-beslutning (Multidisciplinære Teamkonferencer) ikke er fuldt",
https://kip.sundk.dk/fhir/CodeSystem/MTICIClassification,0.0.9,active,,MTICIClassification,Modified treatment in cerebral ischemia (mTICI) score,"Modified treatment in cerebral ischemia (mTICI) score; Link: https://radiopaedia.org/articles/modified-treatment-in-cerebral-ischaemia-mtici-score",
https://kip.sundk.dk/fhir/CodeSystem/MaaleEnheder,0.0.9,active,,MaaleEnheder,Måleenheder,"Enheder til dokumentation af mængde, vægt, længde mm.",
https://kip.sundk.dk/fhir/CodeSystem/Maengde,0.0.9,active,,Maengde,Mængde,"Angivelse af mængder",
https://kip.sundk.dk/fhir/CodeSystem/MaritalStatus,0.0.9,active,,MaritalStatus,Marital status / Living with others,"Marital status / Living with others",
https://kip.sundk.dk/fhir/CodeSystem/MeasurementDevices,0.0.9,active,,MeasurementDevices,Measurement devices,"Measurement devices",
https://kip.sundk.dk/fhir/CodeSystem/MedicalFixationClosing,0.0.9,active,,MedicalFixationClosing,Medical fixation and closing,"Medical fixation and closing",
https://kip.sundk.dk/fhir/CodeSystem/MedicalScanningTypes,0.0.9,active,,MedicalScanningTypes,Medical scanning types,"Medical scanning types",
https://kip.sundk.dk/fhir/CodeSystem/MedicalTreatmentAdministrationType,0.0.9,active,,MedicalTreatmentAdministrationType,Medical treatment: Medication administration,"Medical treatment: Medication administration",
https://kip.sundk.dk/fhir/CodeSystem/MedicalTreatmentDuration,0.0.9,active,,MedicalTreatmentDuration,Medical treatment duration,"Medical treatment duration",
https://kip.sundk.dk/fhir/CodeSystem/MedicalTreatmentStartOf,0.0.9,active,,MedicalTreatmentStartOf,Medical treatment: when did the treatment begin,"Medical treatment: when did the treatment begin compared to operation/procedure",
https://kip.sundk.dk/fhir/CodeSystem/MedicationName,0.0.9,active,,MedicationName,Medication name,"Medication name",
https://kip.sundk.dk/fhir/CodeSystem/MedicinDANARREST,0.0.9,active,,MedicinDANARREST,Medicin givet ved hjertestop,"Mediciin givet ved behandling i DANARREST specialet",
https://kip.sundk.dk/fhir/CodeSystem/Medicine,0.0.9,active,,Medicine,Medicine,"Medicine",
https://kip.sundk.dk/fhir/CodeSystem/MentalDeclaration,0.0.9,active,,MentalDeclaration,Mental declaration,"Mental declaration",
https://kip.sundk.dk/fhir/CodeSystem/MeshPlacement,0.0.9,active,,MeshPlacement,Mesh placement,"Mesh placement",
https://kip.sundk.dk/fhir/CodeSystem/MeshTechnique,0.0.9,active,,MeshTechnique,Mesh technique,"Mesh technique",
https://kip.sundk.dk/fhir/CodeSystem/MeshType,0.0.9,active,,MeshType,Mesh type,"Mesh type",
https://kip.sundk.dk/fhir/CodeSystem/MolecularRemission,0.0.9,active,,MolecularRemission,Molecular remission (MR),"Molecular remission (MR)",
https://kip.sundk.dk/fhir/CodeSystem/MorsDiagnosegrupper,0.0.9,active,,MorsDiagnosegrupper,Mors Diagnosegrupper (DNSL),"Mors Diagnosegrupper (DNSL)",
https://kip.sundk.dk/fhir/CodeSystem/MorsDiagnosekoder,0.0.9,active,,MorsDiagnosekoder,Mors Diagnosekoder (DNSL),"Mors Diagnosekoder (DNSL)",
https://kip.sundk.dk/fhir/CodeSystem/MuligVanskeligUmulig,0.0.9,active,,MuligVanskeligUmulig,Mulig-Vanskelig-Umulig,"Vurdering af behandling",
https://kip.sundk.dk/fhir/CodeSystem/NIHSS10Dysarthria,0.0.9,active,,NIHSS10Dysarthria,The National Institute of Health Stroke Scale (NIHSS) - 10. Dysarthria,"The National Institute of Health Stroke Scale (NIHSS) - 10. Dysarthria; Link: https://www.ninds.nih.gov/stroke-scales-and-related-information",
https://kip.sundk.dk/fhir/CodeSystem/NIHSS11ExtinctionInattention,0.0.9,active,,NIHSS11ExtinctionInattention,The National Institute of Health Stroke Scale (NIHSS) - 11. Extinction and Inattention (formerly Neglect),"The National Institute of Health Stroke Scale (NIHSS) - 11. Extinction and Inattention (formerly Neglect); Link: https://www.ninds.nih.gov/stroke-scales-and-related-information",
https://kip.sundk.dk/fhir/CodeSystem/NIHSS1aLOC,0.0.9,active,,NIHSS1aLOC,The National Institute of Health Stroke Scale (NIHSS) - 1a. Level of Consciousness,"The National Institute of Health Stroke Scale (NIHSS) - 1a. Level of Consciousness; Link: https://www.ninds.nih.gov/stroke-scales-and-related-information",
https://kip.sundk.dk/fhir/CodeSystem/NIHSS1bLOC,0.0.9,active,,NIHSS1bLOC,The National Institute of Health Stroke Scale (NIHSS) - 1b. Level of Consciousness: Questions,"The National Institute of Health Stroke Scale (NIHSS) - 1b. Level of Consciousness: Questions; Link: https://www.ninds.nih.gov/stroke-scales-and-related-information",
https://kip.sundk.dk/fhir/CodeSystem/NIHSS1cLOC,0.0.9,active,,NIHSS1cLOC,The National Institute of Health Stroke Scale (NIHSS) - 1c. Level of Consciousness: Commands,"The National Institute of Health Stroke Scale (NIHSS) - 1c. Level of Consciousness: Commands; Link: https://www.ninds.nih.gov/stroke-scales-and-related-information",
