Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-AlchoholDrugs.json	1257	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-AlloplastyTypes.json	4692	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	32	34	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-AnasthesiaService.json	3091	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	24	27	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-AnasthesiaTypeGen.json	854	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	25	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-AnastomosisLeak.json	830	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-AnastomosisLeakConsequence.json	1971	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	19	26	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-AnastomosisLeakGrading.json	1055	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	29	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-AnastomosisType.json	1714	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	24	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-AnatomicalLocations.json	5251	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	26	33	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-AneurysmClosure.json	732	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	23	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-AneurysmSizeScale.json	940	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-AnnArborStagingClassification.json	1641	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	23	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ArtrosePlacering.json	1167	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-AssessmentType.json	2082	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	23	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-AssistDevices.json	702	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-BANFF.json	1229	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	22	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-BasicDisorder.json	5213	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	24	30	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-BehandlingAfbrudt.json	1842	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	26	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-BinetStagingSystem.json	1333	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	11	32	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-BiobankSamples.json	2064	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	27	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Birthplace.json	1778	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-BleedingStroke.json	1066	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	11	22	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-BlockTypes.json	5899	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	31	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-BloodThinnersTreatment.json	871	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	22	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-BoneLossAcetabulumFemurClassification.json	3022	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	30	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-BulkingMaterialeDUGA.json	881	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	21	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CALRGeneType.json	712	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CalciumType.json	773	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CancerInvestigation.json	1523	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	24	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CauseOfDeath.json	2582	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	28	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CementType.json	3007	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	31	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CentralBlock.json	1085	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ChemotherapyRegimen.json	6288	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	29	29	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ChromosomPair.json	839	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	10	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ClinicalProtocolCodes.json	1183	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ClinicalProtocolNotParticipated.json	1094	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CognitiveFunctionFinding.json	2632	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CognitiveTest.json	2760	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	20	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Competence.json	2025	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Complications.json	11425	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	55	29	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-ConferenceParticipants.json	803	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ContactPatient.json	1286	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ContactPlace.json	1290	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ContaminationDegree.json	1054	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CoronaryArteryGraph.json	1112	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Cyclus.json	1585	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CytogeneticChanges.json	984	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CytogeneticExamination.json	1064	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DHDeksklusionskriterie.json	2227	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DSAFindingsLocation.json	1548	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DatabasesKIP.json	787	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	9	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-DeathPlace.json	1137	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DefibrilleringAnalyse.json	1115	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DetectionMethods.json	1209	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Dialyseadgang.json	915	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-DiseaseLocalization.json	1297	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DiseasePhase.json	956	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DiseasesUnspecified.json	21130	3	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	85	30	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-Dosis.json	676	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-EDTACodes.json	4139	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	21	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EHSIncisionalHerniaClassification.json	2351	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-EHSIncisionalHerniaClassificationType.json	1069	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EORTCQLQC1514.json	1024	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	10	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EORTCQLQC1517.json	1412	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-EconomicSupport.json	1026	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EdemaStroke.json	818	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EducationType.json	734	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-EndoscopicAppearance.json	893	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-EsophagealLokalization.json	911	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FISHVariables.json	2329	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Faggruppe.json	709	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FisherGradingScale.json	1213	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-FixationCruciateLigaments.json	12004	2	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	53	24	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-FollowUp.json	1015	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Frekvens.json	1782	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FunctionGroupAlloplasty.json	1421	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FunctionTest.json	810	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FunctionalScoreTypes.json	834	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-GenericValues.json	8570	2	0	0	0	0	0	0	1	5	0	0	1	0	0	0	0	1	0	0	37	21	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-GenoplivStoppet.json	942	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Genoplivning.json	969	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-GraftCruciateLigaments.json	2401	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-GynUndersoegDUGA.json	826	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HaemoglobinTransf4.json	1007	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HaendelseIndtraeffer.json	1374	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreDistanceWalked.json	1295	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreLimp.json	1017	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScorePain.json	1989	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScorePublicTransportation.json	1035	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreShoesSocks.json	1034	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreSitting.json	1118	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreStairs.json	1153	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HarrisHipScoreSupport.json	1436	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-HeartRhythm.json	694	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HerniaSize.json	931	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HipJointArthroplastyComponent.json	13753	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	59	25	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-HjerterytmeAnalyse.json	881	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HjertestopAarsag.json	749	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	9	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-HousingType.json	1270	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-HuntHessClassification.json	1431	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	45	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ICHAction.json	807	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ICRSGradingSystem.json	2613	2	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-IPSSRCytogeneticCategory.json	1640	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-IkkeBesvaret.json	878	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-ImplantComponents.json	10585	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	44	21	0	0	0	2	0	1
fsh-generated/resources/CodeSystem-ImplantattypeDUGA.json	1319	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-IncisionChoice.json	3532	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Intervals.json	2538	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-IntervalsExact.json	4848	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	22	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Interventionsforloeb.json	881	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Interventionsgruppe.json	1786	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Intubation.json	1534	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-IntubationRelaks.json	766	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KellgrenLawrenceKlassifikation.json	1218	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-KliniskeSymptomerDCCG.json	1320	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KneeJointArthroplastyComponent.json	32074	3	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	135	36	0	0	0	5	0	0
fsh-generated/resources/CodeSystem-KneeLoosenessGrading.json	1480	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-KomponentLiner.json	1633	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-KorsbaandEjBevaret.json	877	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	9	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-LaryngoskopiDegree.json	1267	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-LesionType.json	873	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-LifeStatus.json	731	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MComponentType.json	2602	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MDTNotFollowed.json	1121	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MTICIClassification.json	2214	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MaaleEnheder.json	3375	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18	16	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Maengde.json	872	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MaritalStatus.json	1647	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MeasurementDevices.json	776	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedicalFixationClosing.json	6823	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	28	17	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-MedicalScanningTypes.json	1649	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedicalTreatmentAdministrationType.json	1244	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MedicalTreatmentDuration.json	984	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedicalTreatmentStartOf.json	1145	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MedicationName.json	3586	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	19	15	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MedicinDANARREST.json	873	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-Medicine.json	1619	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MentalDeclaration.json	1296	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MeshPlacement.json	1202	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MeshTechnique.json	1350	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MeshType.json	8229	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	35	18	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MolecularRemission.json	825	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MorsDiagnosegrupper.json	996	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-MorsDiagnosekoder.json	5105	2	0	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	26	16	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-MuligVanskeligUmulig.json	888	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS10Dysarthria.json	1329	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-NIHSS11ExtinctionInattention.json	1324	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-NIHSS1aLOC.json	1355	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
