URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://kip.rkkp.dk/fhir/ValueSet/AarsagOphoerDNSL,0.1.8,active,,AarsagOphoerDNSL,Årsag til ophør (DNSL),"Årsager til interventionsforløb er ophørt",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AarsagTilProcedureDCCG,0.1.8,active,,AarsagTilProcedureDCCG,Årsag til anden/aflastende procedure colorectal cancer,"Årsag til anden/aflastende procedure colorectal cancer",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AcetabulumKnogletabKlassifikationDHR,0.1.8,active,,AcetabulumKnogletabKlassifikationDHR,Acetabulum knogletab klassifikation (DHR),"Acetabulum knogletab klassifikation (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ActilyseIkkeGivet,0.1.8,active,,ActilyseIkkeGivet,Totaldosis i.v. actilyse er ikke givet; årsag,"Årsagen til hvorfor Totaldosis i.v. actilyse ikke er givet",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AdministrationType,0.1.8,active,,AdministrationType,Medicin administration Type,"Medicin administration Type",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AdministrationTypeDCCG,0.1.8,active,,AdministrationTypeDCCG,Administrationstype Jern (DCCG),"Administration af præoperativ jernbehandling",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AfdelingDandem,0.1.8,active,,AfdelingDandem,Afdelinger til DANDEM,"Afdelinger til DANDEM",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AflastendeProcedure,0.1.8,active,,AflastendeProcedure,Aflastende procedure DCCG,"Aflastende procedure DCCG",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AktivitetDKRR,0.1.8,active,,AktivitetDKRR,Aktivitet (DKRR),"Aktivitet (DKRR)",,"THO (V2),Internal"
https://kip.rkkp.dk/fhir/ValueSet/AktivitetSportDKRR,0.1.8,active,,AktivitetSportDKRR,Aktivitet: Sport (DKRR),"Aktivitet: Sport (DKRR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AktuelSygdomsforlob,0.1.8,active,,AktuelSygdomsforlob,Aktuel Sygdomsforløb,"Er patienten i det aktuelle sygdomsforløb",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Alkohol021,0.1.8,active,,Alkohol021,Alkohol 0-21,"0, 1-21 eller flere genstande per uge",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Alkohol0til10,0.1.8,active,,Alkohol0til10,Alkohol 0-10,"Udfald for alkohol",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Alkohol714,0.1.8,active,,Alkohol714,Alkohol - 7/14 genstande per uge,"Udfald for alkohol - 7/14 genstande per uge",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AlleMaaleEnheder,0.1.8,active,,AlleMaaleEnheder,Alle Måleenheder,"Alle måleenheder",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AlloplastiktypeDKR,0.1.8,active,,AlloplastiktypeDKR,Alloplastiktype (DKR),"Alloplastiktype (DKR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnaestesiDUGA,0.1.8,active,,AnaestesiDUGA,Anæstesiform (DUGA),"Anæstesiform (DUGA)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnaestesiGenerelSpinalEpiduralLokalanalgesi,0.1.8,active,,AnaestesiGenerelSpinalEpiduralLokalanalgesi,Anæstesi - Generel, lokalanalgesi og spinal/epidural anæstesi,"Værdier for generel, lokalanalgesi og spinal/epidural anæstesi.",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnaestesiLokalGenerel,0.1.8,active,,AnaestesiLokalGenerel,Anæstesi - Generel og lokal anæstesi,"Værdier for generel og lokal anæstesi.",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnaestesiLokalGenerelSpinalEpidural,0.1.8,active,,AnaestesiLokalGenerelSpinalEpidural,Anæstesi - Generel, lokal og spinal/epidural anæstesi,"Værdier for generel, lokal og spinal/epidural anæstesi.",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnaestesiRegionalDHR,0.1.8,active,,AnaestesiRegionalDHR,Anæstesi - Regional [DHR],"Anæstesi - Regional [DHR]",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnaestesiRegionalUniverselKombineret,0.1.8,active,,AnaestesiRegionalUniverselKombineret,Anæstesi - Regional, universel, kombineret,"Anæstesi - Regional, universel, kombineret",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnasthesiaService,0.1.8,active,,AnasthesiaService,Anæstesiydelse,"Anæstesiydelse",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnasthesiaTypeGen,0.1.8,active,,AnasthesiaTypeGen,Anæstesi Type Generel,"Generel Anæstesiydelse - Tillæg",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnastomoseLaekageGradingering,0.1.8,retired,,AnastomoseLaekageGradingering,AnastomoseLaekage gradingering,"AnastomoseLaekage gradingering",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnastomoseLaekageGraduering,0.1.8,active,,AnastomoseLaekageGraduering,AnastomoseLaekage graduering,"AnastomoseLaekage graduering",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnastomoseType1,0.1.8,active,,AnastomoseType1,Anastomosetype 1,"Anastomosetype 1",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnastomoseType2,0.1.8,active,,AnastomoseType2,Anastomosetype 2,"Anastomosetype 2",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnastomoseType3,0.1.8,active,,AnastomoseType3,Anastomosetype 3,"Anastomosetype 3",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Anastomoselaekage,0.1.8,active,,Anastomoselaekage,Anastomoselækage,"Anastomoselækage for operationen, og hvordan den er håndteret",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnastomoselaekageKonsekvens,0.1.8,active,,AnastomoselaekageKonsekvens,Anastomoselaekage Konsekvens,"Anastomoselaekage Konsekvens",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnatomiskLokation1,0.1.8,active,,AnatomiskLokation1,Anatomisk lokation 1,"Anatomisk lokation 1",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnatomiskLokation2,0.1.8,active,,AnatomiskLokation2,Anatomisk lokation 2,"Anatomisk lokation 2",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnatomiskLokation3,0.1.8,active,,AnatomiskLokation3,Anatomisk lokation 3,"Anatomisk lokation 3",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnatomiskLokation4,0.1.8,active,,AnatomiskLokation4,Anatomisk lokation 4,"Anatomisk lokation 4",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AndenBloedningDAP,0.1.8,active,,AndenBloedningDAP,Anden blødning (DAP),"Anden blødning fundet i forbindelse med billeddiagnostisk undersøgelse (DAP)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnnArborStagingClassification,0.1.8,active,,AnnArborStagingClassification,Ann Arbor gradering klassifikation,"Ann Arbor er en gradering klassifikation til Hodgkins desease",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AntibiotikaMedUden,0.1.8,active,,AntibiotikaMedUden,Antibiotika (med/uden),"Antibiotika (med/uden)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AntibiotikaprofylakseDHR,0.1.8,active,,AntibiotikaprofylakseDHR,Antibiotikaprofylakse (DHR),"Antibiotikaprofylakse (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AntibiotikaprofylakseDKRR,0.1.8,active,,AntibiotikaprofylakseDKRR,Antibiotikaprofylakse (DKRR),"Antibiotikaprofylakse (DKRR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnurismeAflukning,0.1.8,active,,AnurismeAflukning,Graden af aflukning af anurisme,"Graden af aflukning af anurisme",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AnurismeStoerrelseSAH,0.1.8,active,,AnurismeStoerrelseSAH,Anurisme stoerrelse [SAH],"Anurisme stoerrelse [SAH]",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ArtritisDSR,0.1.8,active,,ArtritisDSR,Artritis (DSR),"Artritis (DSR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ArtrosePlaceringDKR,0.1.8,active,,ArtrosePlaceringDKR,Artrose Placering (DKR),"Artrose Placering (DKR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ArtrosefoelgeDSR,0.1.8,active,,ArtrosefoelgeDSR,Artrosefølge (DSR),"Artrosefølge (DSR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AsaIV,0.1.8,active,,AsaIV,ASA klassifikation I-V,"ASA klassifikation: De udvalgte koder for ASA fra I-V",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AsaIVkort,0.1.8,active,,AsaIVkort,ASA klassifikation I-V Kort,"ASA klassifikation: De udvalgte koder for ASA fra I-V i kort version",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/AssistDevicesBallonStent,0.1.8,active,,AssistDevicesBallonStent,Assist devices; Ballon og stent,"Assist devices; Ballon og stent",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BanffClassifikation,0.1.8,active,,BanffClassifikation,Banff Classifikation,"Banff Classifikation(DNSL)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BegrundelseEndoskopiskLokalresektioen,0.1.8,active,,BegrundelseEndoskopiskLokalresektioen,Begrundelse for kun endoskopisk lokalresektion,"Begrundelse for kun endoskopisk lokalresektion",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingCML,0.1.8,active,,BehandlingCML,Behandling (CML),"Behandling (CML)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingCMMLMDS,0.1.8,active,,BehandlingCMMLMDS,Behandlinger foretaget i forbindelse med CMML (MDS),"Behandlinger foretaget i forbindelse med CMML (MDS)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingDHR,0.1.8,active,,BehandlingDHR,Behandling (DHR),"Behandling (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingEndovaskulaerType,0.1.8,active,,BehandlingEndovaskulaerType,Behandling; Endovaskulære behandlinger,"Behandling; Endovaskulære behandlinger",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingKirurgiskEndovaskulaer,0.1.8,active,,BehandlingKirurgiskEndovaskulaer,Behandling; kirurgisk og endovaskulær,"Behandling; kirurgisk og endovaskulær",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingMDS,0.1.8,active,,BehandlingMDS,Behandlinger foretaget i forbindelse med MDS (MDS),"Behandlinger foretaget i forbindelse med MDS (MDS)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingPsykofarmakologiskRETSPSYK,0.1.8,active,,BehandlingPsykofarmakologiskRETSPSYK,Behandling: Psykofarmakologisk (RETSPSYK),"Behandling: Psykofarmakologisk (RETSPSYK)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingTilstraekkelig,0.1.8,active,,BehandlingTilstraekkelig,Behandling; Udfald for at angive om det er en tilstrækkelig behandling,"Behandling; Udfald for at angive om det er en tilstrækkelig behandling",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingsResponsEvalueringLYFO,0.1.8,active,,BehandlingsResponsEvalueringLYFO,Responsevaluering på behandling (LYFO),"Responsevaluering på behandling (LYFO)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingsTypeStamcellestoetteLYFO,0.1.8,active,,BehandlingsTypeStamcellestoetteLYFO,Behandlingsttype - Stamcellestøtte (LYFO),"Behandlingsttype - Stamcellestøtte (LYFO)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingsVarighedDHR,0.1.8,active,,BehandlingsVarighedDHR,Behandlingsvarighed,"Behandlingsvarighed [DHR]",,"THO (V2),Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingsindikationKAR,0.1.8,active,,BehandlingsindikationKAR,Behandlingsindikation (KAR),"Behandlingsindikation (KAR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Behandlingsintention,0.1.8,active,,Behandlingsintention,Behandlingsintention,"Behandlingsintention",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlingsresponsCML,0.1.8,active,,BehandlingsresponsCML,Behandlingsrespons CML,"Vurdering af behandlingsrespons CML",,"THO (V2),Internal"
https://kip.rkkp.dk/fhir/ValueSet/BehandlinsplanAendretAarsagDCCG,0.1.8,active,,BehandlinsplanAendretAarsagDCCG,Årsag til ændret behandlingsplan DCCG,"Årsag til ændret behandlingsplan DCCG",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BenlaengdeDHR,0.1.8,active,,BenlaengdeDHR,Benlængde (DHR),"Benlængde (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BilateralUnilateral,0.1.8,active,,BilateralUnilateral,Bilateral / Unilateral,"Bilateral / Unilateral",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BinetStagingSystem,0.1.8,active,,BinetStagingSystem,BinetStagingSystem,"Binet staging system for Chroniz Lymphocytic Leukemia",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BiobankSamples,0.1.8,active,,BiobankSamples,Dansk national biobank,"Dansk national biobank - Samples og matrialer",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BlodfortyndendeMedicin,0.1.8,active,,BlodfortyndendeMedicin,Blodfortyndende medicin - Aktuelt brug,"Blodfortyndende medicin - Aktuelt brug",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BloedningsprofylakseDHR,0.1.8,active,,BloedningsprofylakseDHR,Blødningsprofylakse (DHR),"Blødningsprofylakse (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BoligforholdRETSPSYK,0.1.8,active,,BoligforholdRETSPSYK,Boligforhold (RETSPSYK),"Boligforhold (RETSPSYK)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Boligform,0.1.8,active,,Boligform,Boligform,"Patientens boligform",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BoligformDAP,0.1.8,active,,BoligformDAP,Boligform [DAP],"Boligform for Apopleksi [DAP]",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BrusklaesionArealDKRR,0.1.8,active,,BrusklaesionArealDKRR,Brusklæsion, areal (DKRR),"Brusklæsion, areal (DKRR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BrusklaesionBehandlingDKRR,0.1.8,active,,BrusklaesionBehandlingDKRR,Brusklæsion, behandling (DKRR),"Brusklæsion, behandling (DKRR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BrusklaesionPlaceringDKRR,0.1.8,active,,BrusklaesionPlaceringDKRR,Placering af brusklæsioner (DKRR),"Placering af brusklæsioner (DKRR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/BulkingMaterialeDUGA,0.1.8,active,,BulkingMaterialeDUGA,BulkingMateriale (DUGA),"BulkingMateriale (DUGA)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CALRvariant,0.1.8,active,,CALRvariant,CALR variant,"CALR variant",,"THO (V2),Internal"
https://kip.rkkp.dk/fhir/ValueSet/CancerUdredning,0.1.8,active,,CancerUdredning,Cancer udredning,"Valgmulighederne for cancer udredning",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CancertypeDCCG,0.1.8,active,,CancertypeDCCG,Cancertype DCCG,"Cancertype DCCG",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CaputDiameterDHR,0.1.8,active,,CaputDiameterDHR,Caput Diameter - (DHR),"Caput Diameter - (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CaputModulaerTypeDHR,0.1.8,active,,CaputModulaerTypeDHR,Caput modulær type - (DHR),"Caput modulær type - (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CaputTypeDHR,0.1.8,active,,CaputTypeDHR,Caput type - (DHR),"Caput type - (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CaputnekroseDSR,0.1.8,active,,CaputnekroseDSR,Caputnekrose (DSR),"Caputnekrose (DSR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CementBlandesystemDHR,0.1.8,active,,CementBlandesystemDHR,Cement blandesystem (DHR),"Cement blandesystem (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CementDKR,0.1.8,active,,CementDKR,Cement (DKR),"Cement (DKR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CementFemurTibiaPatellaDKR,0.1.8,active,,CementFemurTibiaPatellaDKR,Cement - femur, tibia og patella (DKR),"Cement - femur, tibia og patella (DKR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CementHofteDHR,0.1.8,active,,CementHofteDHR,Cement - hofte (DHR),"Cement - hofte (DHR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CentralBlock,0.1.8,active,,CentralBlock,Tidspunkt for central blokade,"Tidspunkt for central blokade",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CentralBlockType,0.1.8,active,,CentralBlockType,Typer af central blokade,"Typer af central blokade",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Chemotherapy,0.1.8,active,,Chemotherapy,Kemoterapi,"Hvilken art kemoterapi",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ChromosomPairs,0.1.8,active,,ChromosomPairs,Kromosom par,"Kromosom par",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CivilstandDAP,0.1.8,active,,CivilstandDAP,Civilstand [DAP],"Civilstand for Apopleksi [DAP]",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CivilstatusRETSPSYK,0.1.8,active,,CivilstatusRETSPSYK,Civilstatus (RETSPSYK),"Civilstatus (RETSPSYK)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ClavienKomplikationsgrad,0.1.8,active,,ClavienKomplikationsgrad,Clavien komplikationsgrad,"Clavien komplikationsgrad",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ClavienKomplikationsgradDCCG,0.1.8,active,,ClavienKomplikationsgradDCCG,Clavien komplikationsgrad DCCG,"Clavien komplikationsgrad DCCG",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ClavienKomplikationsgradLangDCCG,0.1.8,active,,ClavienKomplikationsgradLangDCCG,Clavien komplikationsgrad lang DCCG,"Clavien komplikationsgrad lang DCCG",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ClinicalProtocolCodes,0.1.8,active,,ClinicalProtocolCodes,Kliniske protokolleret koder,"Kode til en klinisk protokolleret undersøgelse",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ClinicalProtocolCodes1,0.1.8,active,,ClinicalProtocolCodes1,Kliniske protokolleret koder 1,"Kode til en klinisk protokolleret undersøgelse",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ClinicalProtocolNotParticipated,0.1.8,active,,ClinicalProtocolNotParticipated,Hvorfor er patienten ikke involveret,"Hvorfor er patienten ikke involveret",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Competence,0.1.8,active,,Competence,FagligtNiveau - DAD,"Fagligt niveau for udførende anæstesi personale",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ComplicationAN,0.1.8,active,,ComplicationAN,Anæstesi komplikationer,"Anæstesi komplikationer",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ComplicationPO,0.1.8,active,,ComplicationPO,Postoperativ komplikatione,"Postoperative komplikationer",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ComplicationsManifestation,0.1.8,active,,ComplicationsManifestation,Manifeste komplikationer,"Manifeste komplikationer [DAMYDA]",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/ComplicationsManifestation202412,0.1.8,active,,ComplicationsManifestation202412,Manifeste komplikationer 202412,"Manifeste komplikationer [DAMYDA]",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CoronaryArteryGraph,0.1.8,active,,CoronaryArteryGraph,KAG vurdering,"Skal patienten få et KAG",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Cyclus,0.1.8,active,,Cyclus,Cyclus længde,"Cyclus længde",,"THO (V2),Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticCancerChangesALD,0.1.8,active,,CytogeneticCancerChangesALD,Cytogenetiske kræft forandringer,"Cytogenetiske WHO specifikke recurrente forandringer i forhold til kræft [ALD]",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticChanges,0.1.8,active,,CytogeneticChanges,Cytogenetiske forandringer,"Cytogenetiske forandringer",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticExamination,0.1.8,active,,CytogeneticExamination,Cytogenetic Examination,"Hvilke cytogenetiske forandringer er undersøgt - DMPN",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticResult,0.1.8,active,,CytogeneticResult,Cytogenetic resultater,"Cytogenetiske positive fund - DMPN. Valueset erstattes af nyt fra Okt. 2024",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticResult202410,0.1.8,active,,CytogeneticResult202410,Cytogenetic resultater 202410,"Cytogenetiske positive fund - DMPN. Valueset erstatter tidligere pr. Okt. 2024",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticRisk,0.1.8,active,,CytogeneticRisk,Cytogenetiske risici,"Cytogenetiske fund / risiko vudering",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticRiskGrimwade2010,0.1.8,active,,CytogeneticRiskGrimwade2010,Cytogenetisk risiki Grimwade 2010,"Cytogenetiske risiko vurdering i henhold til Grimwade 2010 kriterier",,"THO (V2),Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticRiskGrimwade2010DAMYDA,0.1.8,active,,CytogeneticRiskGrimwade2010DAMYDA,Cytogenetisk risiki Grimwade 2010 [DAMYDA],"Cytogenetiske risiko vurdering i henhold til Grimwade 2010 kriterier [DAMYDA]",,"THO (V2),Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticSpecificerFund,0.1.8,active,,CytogeneticSpecificerFund,Specificer Cytogenetiske Fund,"Specificer Cytogenetiske Fund",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/CytogeneticStemCellType,0.1.8,active,,CytogeneticStemCellType,Stamcelle type,"Hvor kommer stamcellerne fra",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/Cytopeni,0.1.8,active,,Cytopeni,Cytopeni,"Cytopeni",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/DHDeksklusionskriterie,0.1.8,active,,DHDeksklusionskriterie,DHD eksklusionskriterie,"Patienten skal ikke indberettes til DHD, fordi patienten opfylder et af følgende eksklusionskriterier",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/DSAFundLokation,0.1.8,active,,DSAFundLokation,Lokation for tromber, fundet vha. DSA,"Lokation for tromber, fundet vha. digital subtraktionsangiografi (DSA).",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/DVTProfylakseDosisDKRR,0.1.8,active,,DVTProfylakseDosisDKRR,DVT profylakse, dosis (DKRR),"DVT profylakse, dosis (DKRR)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/DatabasesHAEMA,0.1.8,active,,DatabasesHAEMA,Databaser i HÆMA,"Databaser i HÆMA",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/DegcMDTBeslutning,0.1.8,active,,DegcMDTBeslutning,DEGC MDT beslutning,"DEGC MDT beslutning",,"THO (V2),Internal"
https://kip.rkkp.dk/fhir/ValueSet/DetectionMethodCR,0.1.8,active,,DetectionMethodCR,Detection Method C/R,"Detection Method Clinical/Radiological",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/DiagnoseDANDEM,0.1.8,active,,DiagnoseDANDEM,Diagnose (DANDEM),"Diagnose (DANDEM)",,"Internal"
https://kip.rkkp.dk/fhir/ValueSet/DiagnoseDMPN,0.1.8,active,,DiagnoseDMPN,Diagnose DMPN,"Uspecificerede diagnoser - DMPN",,"Internal"
